,birth_date,contact_details_0_type,contact_details_0_value,contact_details_1_type,contact_details_1_value,contact_details_2_type,contact_details_2_value,death_date,email,family_name,gender,given_name,honorific_prefix,id,identifiers_0_identifier,identifiers_0_scheme,identifiers_10_identifier,identifiers_10_scheme,identifiers_11_identifier,identifiers_11_scheme,identifiers_12_identifier,identifiers_12_scheme,identifiers_13_identifier,identifiers_13_scheme,identifiers_14_identifier,identifiers_14_scheme,identifiers_15_identifier,identifiers_15_scheme,identifiers_16_identifier,identifiers_16_scheme,identifiers_17_identifier,identifiers_17_scheme,identifiers_18_identifier,identifiers_18_scheme,identifiers_19_identifier,identifiers_19_scheme,identifiers_1_identifier,identifiers_1_scheme,identifiers_20_identifier,identifiers_20_scheme,identifiers_21_identifier,identifiers_21_scheme,identifiers_2_identifier,identifiers_2_scheme,identifiers_3_identifier,identifiers_3_scheme,identifiers_4_identifier,identifiers_4_scheme,identifiers_5_identifier,identifiers_5_scheme,identifiers_6_identifier,identifiers_6_scheme,identifiers_7_identifier,identifiers_7_scheme,identifiers_8_identifier,identifiers_8_scheme,identifiers_9_identifier,identifiers_9_scheme,image,images_0_url,images_1_url,links_0_note,links_0_url,links_10_note,links_10_url,links_11_note,links_11_url,links_12_note,links_12_url,links_13_note,links_13_url,links_14_note,links_14_url,links_15_note,links_15_url,links_16_note,links_16_url,links_17_note,links_17_url,links_18_note,links_18_url,links_19_note,links_19_url,links_1_note,links_1_url,links_20_note,links_20_url,links_21_note,links_21_url,links_22_note,links_22_url,links_23_note,links_23_url,links_24_note,links_24_url,links_25_note,links_25_url,links_26_note,links_26_url,links_27_note,links_27_url,links_28_note,links_28_url,links_29_note,links_29_url,links_2_note,links_2_url,links_30_note,links_30_url,links_31_note,links_31_url,links_32_note,links_32_url,links_33_note,links_33_url,links_34_note,links_34_url,links_35_note,links_35_url,links_36_note,links_36_url,links_37_note,links_37_url,links_38_note,links_38_url,links_39_note,links_39_url,links_3_note,links_3_url,links_40_note,links_40_url,links_41_note,links_41_url,links_42_note,links_42_url,links_43_note,links_43_url,links_44_note,links_44_url,links_45_note,links_45_url,links_46_note,links_46_url,links_47_note,links_47_url,links_48_note,links_48_url,links_49_note,links_49_url,links_4_note,links_4_url,links_50_note,links_50_url,links_51_note,links_51_url,links_52_note,links_52_url,links_53_note,links_53_url,links_54_note,links_54_url,links_55_note,links_55_url,links_56_note,links_56_url,links_57_note,links_57_url,links_58_note,links_58_url,links_59_note,links_59_url,links_5_note,links_5_url,links_60_note,links_60_url,links_61_note,links_61_url,links_62_note,links_62_url,links_63_note,links_63_url,links_64_note,links_64_url,links_65_note,links_65_url,links_66_note,links_66_url,links_67_note,links_67_url,links_68_note,links_68_url,links_69_note,links_69_url,links_6_note,links_6_url,links_70_note,links_70_url,links_71_note,links_71_url,links_72_note,links_72_url,links_73_note,links_73_url,links_74_note,links_74_url,links_75_note,links_75_url,links_76_note,links_76_url,links_77_note,links_77_url,links_78_note,links_78_url,links_79_note,links_79_url,links_7_note,links_7_url,links_80_note,links_80_url,links_81_note,links_81_url,links_82_note,links_82_url,links_83_note,links_83_url,links_84_note,links_84_url,links_85_note,links_85_url,links_86_note,links_86_url,links_87_note,links_87_url,links_88_note,links_88_url,links_89_note,links_89_url,links_8_note,links_8_url,links_90_note,links_90_url,links_91_note,links_91_url,links_92_note,links_92_url,links_93_note,links_93_url,links_94_note,links_94_url,links_95_note,links_95_url,links_9_note,links_9_url,name,other_names_0_lang,other_names_0_name,other_names_0_note,other_names_100_lang,other_names_100_name,other_names_100_note,other_names_101_lang,other_names_101_name,other_names_101_note,other_names_10_lang,other_names_10_name,other_names_10_note,other_names_11_lang,other_names_11_name,other_names_11_note,other_names_12_lang,other_names_12_name,other_names_12_note,other_names_13_lang,other_names_13_name,other_names_13_note,other_names_14_lang,other_names_14_name,other_names_14_note,other_names_15_lang,other_names_15_name,other_names_15_note,other_names_16_lang,other_names_16_name,other_names_16_note,other_names_17_lang,other_names_17_name,other_names_17_note,other_names_18_lang,other_names_18_name,other_names_18_note,other_names_19_lang,other_names_19_name,other_names_19_note,other_names_1_lang,other_names_1_name,other_names_1_note,other_names_20_lang,other_names_20_name,other_names_20_note,other_names_21_lang,other_names_21_name,other_names_21_note,other_names_22_lang,other_names_22_name,other_names_22_note,other_names_23_lang,other_names_23_name,other_names_23_note,other_names_24_lang,other_names_24_name,other_names_24_note,other_names_25_lang,other_names_25_name,other_names_25_note,other_names_26_lang,other_names_26_name,other_names_26_note,other_names_27_lang,other_names_27_name,other_names_27_note,other_names_28_lang,other_names_28_name,other_names_28_note,other_names_29_lang,other_names_29_name,other_names_29_note,other_names_2_lang,other_names_2_name,other_names_2_note,other_names_30_lang,other_names_30_name,other_names_30_note,other_names_31_lang,other_names_31_name,other_names_31_note,other_names_32_lang,other_names_32_name,other_names_32_note,other_names_33_lang,other_names_33_name,other_names_33_note,other_names_34_lang,other_names_34_name,other_names_34_note,other_names_35_lang,other_names_35_name,other_names_35_note,other_names_36_lang,other_names_36_name,other_names_36_note,other_names_37_lang,other_names_37_name,other_names_37_note,other_names_38_lang,other_names_38_name,other_names_38_note,other_names_39_lang,other_names_39_name,other_names_39_note,other_names_3_lang,other_names_3_name,other_names_3_note,other_names_40_lang,other_names_40_name,other_names_40_note,other_names_41_lang,other_names_41_name,other_names_41_note,other_names_42_lang,other_names_42_name,other_names_42_note,other_names_43_lang,other_names_43_name,other_names_43_note,other_names_44_lang,other_names_44_name,other_names_44_note,other_names_45_lang,other_names_45_name,other_names_45_note,other_names_46_lang,other_names_46_name,other_names_46_note,other_names_47_lang,other_names_47_name,other_names_47_note,other_names_48_lang,other_names_48_name,other_names_48_note,other_names_49_lang,other_names_49_name,other_names_49_note,other_names_4_lang,other_names_4_name,other_names_4_note,other_names_50_lang,other_names_50_name,other_names_50_note,other_names_51_lang,other_names_51_name,other_names_51_note,other_names_52_lang,other_names_52_name,other_names_52_note,other_names_53_lang,other_names_53_name,other_names_53_note,other_names_54_lang,other_names_54_name,other_names_54_note,other_names_55_lang,other_names_55_name,other_names_55_note,other_names_56_lang,other_names_56_name,other_names_56_note,other_names_57_lang,other_names_57_name,other_names_57_note,other_names_58_lang,other_names_58_name,other_names_58_note,other_names_59_lang,other_names_59_name,other_names_59_note,other_names_5_lang,other_names_5_name,other_names_5_note,other_names_60_lang,other_names_60_name,other_names_60_note,other_names_61_lang,other_names_61_name,other_names_61_note,other_names_62_lang,other_names_62_name,other_names_62_note,other_names_63_lang,other_names_63_name,other_names_63_note,other_names_64_lang,other_names_64_name,other_names_64_note,other_names_65_lang,other_names_65_name,other_names_65_note,other_names_66_lang,other_names_66_name,other_names_66_note,other_names_67_lang,other_names_67_name,other_names_67_note,other_names_68_lang,other_names_68_name,other_names_68_note,other_names_69_lang,other_names_69_name,other_names_69_note,other_names_6_lang,other_names_6_name,other_names_6_note,other_names_70_lang,other_names_70_name,other_names_70_note,other_names_71_lang,other_names_71_name,other_names_71_note,other_names_72_lang,other_names_72_name,other_names_72_note,other_names_73_lang,other_names_73_name,other_names_73_note,other_names_74_lang,other_names_74_name,other_names_74_note,other_names_75_lang,other_names_75_name,other_names_75_note,other_names_76_lang,other_names_76_name,other_names_76_note,other_names_77_lang,other_names_77_name,other_names_77_note,other_names_78_lang,other_names_78_name,other_names_78_note,other_names_79_lang,other_names_79_name,other_names_79_note,other_names_7_lang,other_names_7_name,other_names_7_note,other_names_80_lang,other_names_80_name,other_names_80_note,other_names_81_lang,other_names_81_name,other_names_81_note,other_names_82_lang,other_names_82_name,other_names_82_note,other_names_83_lang,other_names_83_name,other_names_83_note,other_names_84_lang,other_names_84_name,other_names_84_note,other_names_85_lang,other_names_85_name,other_names_85_note,other_names_86_lang,other_names_86_name,other_names_86_note,other_names_87_lang,other_names_87_name,other_names_87_note,other_names_88_lang,other_names_88_name,other_names_88_note,other_names_89_lang,other_names_89_name,other_names_89_note,other_names_8_lang,other_names_8_name,other_names_8_note,other_names_90_lang,other_names_90_name,other_names_90_note,other_names_91_lang,other_names_91_name,other_names_91_note,other_names_92_lang,other_names_92_name,other_names_92_note,other_names_93_lang,other_names_93_name,other_names_93_note,other_names_94_lang,other_names_94_name,other_names_94_note,other_names_95_lang,other_names_95_name,other_names_95_note,other_names_96_lang,other_names_96_name,other_names_96_note,other_names_97_lang,other_names_97_name,other_names_97_note,other_names_98_lang,other_names_98_name,other_names_98_note,other_names_99_lang,other_names_99_name,other_names_99_note,other_names_9_lang,other_names_9_name,other_names_9_note,sort_name
0,1950-06-30,,,,,,,,,May,female,Margaret,,04b34f60-c41c-4266-be97-1934d636d7e6,10426,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10426,openaustralia,,,,,58580295,viaf,Q6759700,wikidata,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Margaret_May,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Margaret_May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret May,de,Margaret May,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Margaret May,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Margaret May,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Margaret May,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Margaret May,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Margaret May,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"May, Margaret"
0,1945-05-29,,,,,,,2015-07-14,,Schultz,male,Alby,,04ca7bab-ab73-45c8-b153-fbd45553b6f9,10563,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10563,openaustralia,,,,,Q4712886,wikidata,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Alby_Schultz,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Alby_Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alby Schultz,cy,Alby Schultz,multilingual,,,,,,,sv,Alby Schultz,multilingual,zh,阿爾比·舒爾茨,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,da,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Alby Schultz,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nn,Alby Schultz,multilingual,"Schultz, Alby"
0,1969-12-02,email,tanya.plibersek.mp@aph.gov.au,twitter,tanya_plibersek,,,,tanya.plibersek.mp@aph.gov.au,Plibersek,female,Tanya,,0616de82-e619-4c65-9e57-239c3cae05a0,83M,aph,,,,,,,,,,,,,,,,,,,,,10513,everypolitician_legacy,,,,,/m/02tcpq,freebase,10513,openaustralia,Tanya-Plibersek,quora,Q7684036,wikidata,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/83M/upload_ref_binary/83M.jpg,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/83M/upload_ref_binary/83M.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/Tanya_Plibersek_2011_(cropped).jpg,Wikipedia (commons),https://commons.wikipedia.org/wiki/Category:Tanya_Plibersek,,,,,,,,,,,,,,,,,,,,,Wikipedia (de),https://de.wikipedia.org/wiki/Tanya_Plibersek,,,,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Tanya_Plibersek,,,,,,,,,,,,,,,,,,,,,Wikipedia (pl),https://pl.wikipedia.org/wiki/Tanya_Plibersek,,,,,,,,,,,,,,,,,,,,,twitter,https://twitter.com/tanya_plibersek,,,,,,,,,,,,,,,,,,,,,website,http://www.tanyaplibersek.com/,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Tanya_Plibersek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanya Plibersek,da,Tanya Plibersek,multilingual,,,,,,,pl,Tanya Plibersek,multilingual,sv,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,de,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,タンニャ・プリバースク,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Tanya Plibersek,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nn,Tanya Plibersek,multilingual,"Plibersek, Tanya"
0,1957-08-14,,,,,,,,,Costello,male,Peter,,070e98b1-f244-4d3d-bbfc-0e7065319dd7,10149,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,458419,fast,,,,,/m/022h7g,freebase,138008965,gnd,0000 0000 7883 1200,isni,n2001027373,lcauth,OL6512160A,olid,10149,openaustralia,53492587,viaf,Q2546246,wikidata,https://upload.wikimedia.org/wikipedia/commons/d/dc/Costello1.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/Costello1.jpg,,Wikipedia (en),https://en.wikipedia.org/wiki/Peter_Costello,,,,,,,,,,,,,,,,,,,,,Wikipedia (fr),https://fr.wikipedia.org/wiki/Peter_Costello,,,,,,,,,,,,,,,,,,,,,Wikipedia (it),https://it.wikipedia.org/wiki/Peter_Costello,,,,,,,,,,,,,,,,,,,,,Wikipedia (la),https://la.wikipedia.org/wiki/Petrus_Costello,,,,,,,,,,,,,,,,,,,,,Wikipedia (pl),https://pl.wikipedia.org/wiki/Peter_Costello,,,,,,,,,,,,,,,,,,,,,Wikipedia (zh),https://zh.wikipedia.org/wiki/彼得·科斯特洛,,,,,,,,,,,,,,,,,,,,,wikipedia,http://en.wikipedia.org/wiki/Peter_Costello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Costello,da,Peter Costello,multilingual,,,,,,,nn,Peter Costello,multilingual,pl,Peter Costello,multilingual,sv,Peter Costello,multilingual,zh,彼得·科斯特洛,multilingual,zh-hans,彼得·霍华德·科斯特洛,multilingual,zh-hant,彼得·霍華德·科斯特洛,multilingual,zh-hk,彼得·霍華德·科斯特洛,multilingual,,,,,,,,,,de,Peter Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Peter Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Peter Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Peter Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Peter Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,Peter Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,la,Petrus Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb,Peter Costello,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Peter Costello,multilingual,"Costello, Peter"
0,1941-06-07,,,,,,,,,Chynoweth,male,Robert,,077be97b-f6ff-4c8a-a511-764b3ccf84e1,10121,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10121,openaustralia,,,,,Q4932071,wikidata,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Bob_Chynoweth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Chynoweth,,Bob Chynoweth,alternate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Bob Chynoweth,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Bob Chynoweth,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Bob Chynoweth,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Bob Chynoweth,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chynoweth, Robert"
0,1941-10-28,,,,,,,,,Chaney,male,Frederick,,07930d8f-209a-495c-832b-ecb1ac595c9c,10112,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10112,openaustralia,,,,,w6rk2dr3,snac,94479641,viaf,Q15462333,wikidata,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d6/Recognise_Campaign_Fred_Chaney_Presser.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d6/Recognise_Campaign_Fred_Chaney_Presser.jpg,,Wikipedia (en),https://en.wikipedia.org/wiki/Fred_Chaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frederick Chaney,,Fred Chaney,alternate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Fred Chaney,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Fred Chaney,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Fred Chaney,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Fred Chaney,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaney, Frederick"
0,1939-12-18,,,,,,,,,Horne,male,Bob,,07a77bfe-3400-4126-a878-ca79eb4aa29b,10312,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10312,openaustralia,,,,,Q4932851,wikidata,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Bob_Horne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob Horne,de,Bob Horne,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Bob Horne,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Bob Horne,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,Bob Horne,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Bob Horne,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horne, Bob"
0,1925-03-27,,,,,,,2017-03-23,,Robinson,male,Ian,,07f7cb7b-70e9-4151-9610-6cbeb9f3807c,10548,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10548,openaustralia,,,,,53646756,viaf,Q5982762,wikidata,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Ian_Robinson_(Australian_politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ian Robinson,ar,يان روبنسون,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Ian Robinson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Ian Robinson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Ian Robinson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Ian Robinson,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robinson, Ian"
0,1929-10-02,,,,,,,,,Fife,male,Wallace,,08ca7ace-5d2c-44a4-9539-b9cadac7bc86,10223,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,639758,nlatrove,,,,,10223,openaustralia,w65j4xch,snac,94964661,viaf,Q7961241,wikidata,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Wal_Fife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wallace Fife,,Wal Fife,alternate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,Wal Fife,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Wal Fife,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Wal Fife,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Wal Fife,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fife, Wallace"
0,1968-04-23,,,,,,,,,Wallace,male,Andrew,,08f53185-b716-4f37-a5d8-cc498c895a0b,265967,aph,,,,,,,,,,,,,,,,,,,,,10896,openaustralia,,,,,Q25756194,wikidata,,,,,,,,,,,,,,,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/265967/upload_ref_binary/265967.jpg,http://parlinfo.aph.gov.au/parlInfo/download/handbook/allmps/265967/upload_ref_binary/265967.jpg,,Wikipedia (en),https://en.wikipedia.org/wiki/Andrew_Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Wallace,en,Andrew Wallace,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Andrew Wallace,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wallace, Andrew"
0,1953-09-07,,,,,,,,,Evans,male,Richard,,0a2b18be-ee4e-4b4a-859c-ddca54c1fd30,10208,everypolitician_legacy,,,,,,,,,,,,,,,,,,,,,10208,openaustralia,,,,,Q7325546,wikidata,,,,,,,,,,,,,,,,,,Wikipedia (en),https://en.wikipedia.org/wiki/Richard_Evans_(Australian_politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Evans,de,Richard Evans,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,Richard Evans,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,Richard Evans,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr,Richard Evans,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hu,Richard Evans,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl,Richard Evans,multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Evans, Richard"
